Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 02:38:10.801000,ALO,14,0 days 00:01:33.864000,69.0,3.0,,,0 days 00:00:24.955000,0 days 00:00:45.556000,0 days 00:00:23.353000,0 days 02:37:01.948000,0 days 02:37:47.504000,0 days 02:38:10.857000,131.0,152.0,256.0,275.0,False,INTERMEDIATE,14.0,True,Aston Martin,0 days 02:36:36.937000,2023-05-28 14:37:37.914,12,2.0,0.0,,False,True,Monaco
0 days 02:39:42.031000,ALO,14,0 days 00:01:31.230000,70.0,3.0,,,0 days 00:00:24.359000,0 days 00:00:44.422000,0 days 00:00:22.449000,0 days 02:38:35.216000,0 days 02:39:19.638000,0 days 02:39:42.087000,138.0,155.0,259.0,275.0,False,INTERMEDIATE,15.0,True,Aston Martin,0 days 02:38:10.801000,2023-05-28 14:39:11.778,1,2.0,0.0,,False,True,Monaco
0 days 02:41:13.088000,ALO,14,0 days 00:01:31.057000,71.0,3.0,,,0 days 00:00:23.765000,0 days 00:00:44.952000,0 days 00:00:22.340000,0 days 02:40:05.852000,0 days 02:40:50.804000,0 days 02:41:13.144000,143.0,155.0,259.0,275.0,False,INTERMEDIATE,16.0,True,Aston Martin,0 days 02:39:42.031000,2023-05-28 14:40:43.008,1,2.0,0.0,,False,True,Monaco
0 days 02:42:42.507000,ALO,14,0 days 00:01:29.419000,72.0,3.0,,,0 days 00:00:23.604000,0 days 00:00:43.530000,0 days 00:00:22.285000,0 days 02:41:36.748000,0 days 02:42:20.278000,0 days 02:42:42.563000,145.0,169.0,257.0,276.0,False,INTERMEDIATE,17.0,True,Aston Martin,0 days 02:41:13.088000,2023-05-28 14:42:14.065,1,2.0,0.0,,False,True,Monaco
0 days 02:44:12.853000,ALO,14,0 days 00:01:30.346000,73.0,3.0,,,0 days 00:00:24.253000,0 days 00:00:43.531000,0 days 00:00:22.562000,0 days 02:43:06.816000,0 days 02:43:50.347000,0 days 02:44:12.909000,145.0,169.0,258.0,274.0,False,INTERMEDIATE,18.0,True,Aston Martin,0 days 02:42:42.507000,2023-05-28 14:43:43.484,1,2.0,0.0,,False,True,Monaco
0 days 02:45:40.098000,ALO,14,0 days 00:01:27.245000,74.0,3.0,,,0 days 00:00:23.068000,0 days 00:00:42.166000,0 days 00:00:22.011000,0 days 02:44:35.977000,0 days 02:45:18.143000,0 days 02:45:40.154000,150.0,173.0,259.0,276.0,False,INTERMEDIATE,19.0,True,Aston Martin,0 days 02:44:12.853000,2023-05-28 14:45:13.830,1,2.0,0.0,,False,True,Monaco
0 days 02:47:05.798000,ALO,14,0 days 00:01:25.700000,75.0,3.0,,,0 days 00:00:22.592000,0 days 00:00:41.209000,0 days 00:00:21.899000,0 days 02:46:02.746000,0 days 02:46:43.955000,0 days 02:47:05.854000,151.0,176.0,260.0,276.0,False,INTERMEDIATE,20.0,True,Aston Martin,0 days 02:45:40.098000,2023-05-28 14:46:41.075,1,2.0,0.0,,False,True,Monaco
0 days 02:48:32.729000,ALO,14,0 days 00:01:26.931000,76.0,3.0,,,0 days 00:00:23.072000,0 days 00:00:41.645000,0 days 00:00:22.214000,0 days 02:47:28.926000,0 days 02:48:10.571000,0 days 02:48:32.785000,141.0,175.0,258.0,274.0,False,INTERMEDIATE,21.0,True,Aston Martin,0 days 02:47:05.798000,2023-05-28 14:48:06.775,1,2.0,0.0,,False,True,Monaco
0 days 02:49:57.430000,ALO,14,0 days 00:01:24.701000,77.0,3.0,,,0 days 00:00:22.164000,0 days 00:00:40.949000,0 days 00:00:21.588000,0 days 02:48:54.949000,0 days 02:49:35.898000,0 days 02:49:57.486000,161.0,178.0,259.0,275.0,False,INTERMEDIATE,22.0,True,Aston Martin,0 days 02:48:32.729000,2023-05-28 14:49:33.706,1,2.0,0.0,,False,True,Monaco
0 days 02:51:23.098000,ALO,14,0 days 00:01:25.668000,78.0,3.0,,,0 days 00:00:22.513000,0 days 00:00:40.910000,0 days 00:00:22.245000,0 days 02:50:19.999000,0 days 02:51:00.909000,0 days 02:51:23.154000,164.0,175.0,248.0,276.0,False,INTERMEDIATE,23.0,True,Aston Martin,0 days 02:49:57.430000,2023-05-28 14:50:58.407,1,2.0,0.0,,False,True,Monaco
0 days 01:03:32.305000,LEC,16,0 days 00:01:29.108000,1.0,1.0,,,,0 days 00:00:38.983000,0 days 00:00:21.868000,,0 days 01:03:10.528000,0 days 01:03:32.417000,173.0,177.0,257.0,278.0,False,HARD,1.0,True,Ferrari,0 days 01:02:02.950000,2023-05-28 13:03:03.927,12,6.0,0.0,,False,False,Monaco
0 days 01:04:52.854000,LEC,16,0 days 00:01:20.549000,2.0,1.0,,,0 days 00:00:21.352000,0 days 00:00:37.692000,0 days 00:00:21.505000,0 days 01:03:53.697000,0 days 01:04:31.389000,0 days 01:04:52.894000,192.0,182.0,259.0,279.0,True,HARD,2.0,True,Ferrari,0 days 01:03:32.305000,2023-05-28 13:04:33.282,1,6.0,0.0,,False,True,Monaco
0 days 01:06:12.875000,LEC,16,0 days 00:01:20.021000,3.0,1.0,,,0 days 00:00:21.051000,0 days 00:00:37.547000,0 days 00:00:21.423000,0 days 01:05:13.945000,0 days 01:05:51.492000,0 days 01:06:12.915000,195.0,182.0,265.0,280.0,True,HARD,3.0,True,Ferrari,0 days 01:04:52.854000,2023-05-28 13:05:53.831,1,6.0,0.0,,False,True,Monaco
0 days 01:07:32.343000,LEC,16,0 days 00:01:19.468000,4.0,1.0,,,0 days 00:00:21.023000,0 days 00:00:37.375000,0 days 00:00:21.070000,0 days 01:06:33.938000,0 days 01:07:11.313000,0 days 01:07:32.383000,196.0,184.0,265.0,279.0,True,HARD,4.0,True,Ferrari,0 days 01:06:12.875000,2023-05-28 13:07:13.852,1,6.0,0.0,,False,True,Monaco
0 days 01:08:51.180000,LEC,16,0 days 00:01:18.837000,5.0,1.0,,,0 days 00:00:20.803000,0 days 00:00:37.198000,0 days 00:00:20.836000,0 days 01:07:53.186000,0 days 01:08:30.384000,0 days 01:08:51.220000,198.0,185.0,265.0,280.0,True,HARD,5.0,True,Ferrari,0 days 01:07:32.343000,2023-05-28 13:08:33.320,1,6.0,0.0,,False,True,Monaco
0 days 01:10:10.009000,LEC,16,0 days 00:01:18.829000,6.0,1.0,,,0 days 00:00:20.697000,0 days 00:00:37.190000,0 days 00:00:20.942000,0 days 01:09:11.917000,0 days 01:09:49.107000,0 days 01:10:10.049000,194.0,184.0,265.0,280.0,True,HARD,6.0,True,Ferrari,0 days 01:08:51.180000,2023-05-28 13:09:52.157,1,6.0,0.0,,False,True,Monaco
0 days 01:11:28.654000,LEC,16,0 days 00:01:18.645000,7.0,1.0,,,0 days 00:00:20.790000,0 days 00:00:36.760000,0 days 00:00:21.095000,0 days 01:10:30.839000,0 days 01:11:07.599000,0 days 01:11:28.694000,200.0,184.0,265.0,281.0,True,HARD,7.0,True,Ferrari,0 days 01:10:10.009000,2023-05-28 13:11:10.986,1,6.0,0.0,,False,True,Monaco
0 days 01:12:47.819000,LEC,16,0 days 00:01:19.165000,8.0,1.0,,,0 days 00:00:20.826000,0 days 00:00:37.057000,0 days 00:00:21.282000,0 days 01:11:49.520000,0 days 01:12:26.577000,0 days 01:12:47.859000,195.0,186.0,265.0,280.0,False,HARD,8.0,True,Ferrari,0 days 01:11:28.654000,2023-05-28 13:12:29.631,1,6.0,0.0,,False,True,Monaco
0 days 01:14:06.628000,LEC,16,0 days 00:01:18.809000,9.0,1.0,,,0 days 00:00:20.864000,0 days 00:00:37.097000,0 days 00:00:20.848000,0 days 01:13:08.723000,0 days 01:13:45.820000,0 days 01:14:06.668000,199.0,186.0,266.0,280.0,False,HARD,9.0,True,Ferrari,0 days 01:12:47.819000,2023-05-28 13:13:48.796,1,6.0,0.0,,False,True,Monaco
0 days 01:15:24.847000,LEC,16,0 days 00:01:18.219000,10.0,1.0,,,0 days 00:00:20.645000,0 days 00:00:36.610000,0 days 00:00:20.964000,0 days 01:14:27.313000,0 days 01:15:03.923000,0 days 01:15:24.887000,202.0,186.0,265.0,280.0,True,HARD,10.0,True,Ferrari,0 days 01:14:06.628000,2023-05-28 13:15:07.605,1,6.0,0.0,,False,True,Monaco
0 days 01:16:43.009000,LEC,16,0 days 00:01:18.162000,11.0,1.0,,,0 days 00:00:20.648000,0 days 00:00:36.793000,0 days 00:00:20.721000,0 days 01:15:45.535000,0 days 01:16:22.328000,0 days 01:16:43.049000,203.0,186.0,265.0,281.0,True,HARD,11.0,True,Ferrari,0 days 01:15:24.847000,2023-05-28 13:16:25.824,1,6.0,0.0,,False,True,Monaco
0 days 01:18:01.159000,LEC,16,0 days 00:01:18.150000,12.0,1.0,,,0 days 00:00:20.704000,0 days 00:00:36.657000,0 days 00:00:20.789000,0 days 01:17:03.753000,0 days 01:17:40.410000,0 days 01:18:01.199000,196.0,188.0,265.0,280.0,True,HARD,12.0,True,Ferrari,0 days 01:16:43.009000,2023-05-28 13:17:43.986,12,6.0,0.0,,False,True,Monaco
0 days 01:19:19.177000,LEC,16,0 days 00:01:18.018000,13.0,1.0,,,0 days 00:00:20.509000,0 days 00:00:36.724000,0 days 00:00:20.785000,0 days 01:18:21.708000,0 days 01:18:58.432000,0 days 01:19:19.217000,199.0,188.0,265.0,281.0,True,HARD,13.0,True,Ferrari,0 days 01:18:01.159000,2023-05-28 13:19:02.136,1,6.0,0.0,,False,True,Monaco
0 days 01:20:37.571000,LEC,16,0 days 00:01:18.394000,14.0,1.0,,,0 days 00:00:20.523000,0 days 00:00:36.988000,0 days 00:00:20.883000,0 days 01:19:39.740000,0 days 01:20:16.728000,0 days 01:20:37.611000,201.0,185.0,266.0,281.0,False,HARD,14.0,True,Ferrari,0 days 01:19:19.177000,2023-05-28 13:20:20.154,12,6.0,0.0,,False,True,Monaco
0 days 01:21:55.883000,LEC,16,0 days 00:01:18.312000,15.0,1.0,,,0 days 00:00:20.414000,0 days 00:00:36.991000,0 days 00:00:20.907000,0 days 01:20:58.025000,0 days 01:21:35.016000,0 days 01:21:55.923000,199.0,187.0,264.0,281.0,False,HARD,15.0,True,Ferrari,0 days 01:20:37.571000,2023-05-28 13:21:38.548,1,6.0,0.0,,False,True,Monaco
0 days 01:23:14.199000,LEC,16,0 days 00:01:18.316000,16.0,1.0,,,0 days 00:00:20.527000,0 days 00:00:37,0 days 00:00:20.789000,0 days 01:22:16.450000,0 days 01:22:53.450000,0 days 01:23:14.239000,197.0,184.0,264.0,281.0,False,HARD,16.0,True,Ferrari,0 days 01:21:55.883000,2023-05-28 13:22:56.860,1,6.0,0.0,,False,True,Monaco
0 days 01:24:32.433000,LEC,16,0 days 00:01:18.234000,17.0,1.0,,,0 days 00:00:20.379000,0 days 00:00:36.936000,0 days 00:00:20.919000,0 days 01:23:34.618000,0 days 01:24:11.554000,0 days 01:24:32.473000,201.0,183.0,265.0,281.0,False,HARD,17.0,True,Ferrari,0 days 01:23:14.199000,2023-05-28 13:24:15.176,1,6.0,0.0,,False,True,Monaco
0 days 01:25:50.794000,LEC,16,0 days 00:01:18.361000,18.0,1.0,,,0 days 00:00:20.446000,0 days 00:00:37.090000,0 days 00:00:20.825000,0 days 01:24:52.919000,0 days 01:25:30.009000,0 days 01:25:50.834000,199.0,188.0,264.0,281.0,False,HARD,18.0,True,Ferrari,0 days 01:24:32.433000,2023-05-28 13:25:33.410,1,6.0,0.0,,False,True,Monaco
0 days 01:27:08.984000,LEC,16,0 days 00:01:18.190000,19.0,1.0,,,0 days 00:00:20.465000,0 days 00:00:36.953000,0 days 00:00:20.772000,0 days 01:26:11.299000,0 days 01:26:48.252000,0 days 01:27:09.024000,203.0,186.0,265.0,281.0,False,HARD,19.0,True,Ferrari,0 days 01:25:50.794000,2023-05-28 13:26:51.771,1,6.0,0.0,,False,True,Monaco
0 days 01:28:27.349000,LEC,16,0 days 00:01:18.365000,20.0,1.0,,,0 days 00:00:20.385000,0 days 00:00:37.097000,0 days 00:00:20.883000,0 days 01:27:29.409000,0 days 01:28:06.506000,0 days 01:28:27.389000,200.0,185.0,258.0,281.0,False,HARD,20.0,True,Ferrari,0 days 01:27:08.984000,2023-05-28 13:28:09.961,1,6.0,0.0,,False,True,Monaco
0 days 01:29:45.476000,LEC,16,0 days 00:01:18.127000,21.0,1.0,,,0 days 00:00:20.279000,0 days 00:00:36.815000,0 days 00:00:21.033000,0 days 01:28:47.668000,0 days 01:29:24.483000,0 days 01:29:45.516000,205.0,185.0,265.0,282.0,False,HARD,21.0,True,Ferrari,0 days 01:28:27.349000,2023-05-28 13:29:28.326,1,6.0,0.0,,False,True,Monaco
0 days 01:31:03.362000,LEC,16,0 days 00:01:17.886000,22.0,1.0,,,0 days 00:00:20.386000,0 days 00:00:36.791000,0 days 00:00:20.709000,0 days 01:30:05.902000,0 days 01:30:42.693000,0 days 01:31:03.402000,202.0,187.0,258.0,281.0,True,HARD,22.0,True,Ferrari,0 days 01:29:45.476000,2023-05-28 13:30:46.453,1,6.0,0.0,,False,True,Monaco
0 days 01:32:21.284000,LEC,16,0 days 00:01:17.922000,23.0,1.0,,,0 days 00:00:20.291000,0 days 00:00:36.848000,0 days 00:00:20.783000,0 days 01:31:23.693000,0 days 01:32:00.541000,0 days 01:32:21.324000,203.0,185.0,258.0,282.0,False,HARD,23.0,True,Ferrari,0 days 01:31:03.362000,2023-05-28 13:32:04.339,1,6.0,0.0,,False,True,Monaco
0 days 01:33:38.870000,LEC,16,0 days 00:01:17.586000,24.0,1.0,,,0 days 00:00:20.220000,0 days 00:00:36.631000,0 days 00:00:20.735000,0 days 01:32:41.544000,0 days 01:33:18.175000,0 days 01:33:38.910000,204.0,186.0,258.0,281.0,True,HARD,24.0,True,Ferrari,0 days 01:32:21.284000,2023-05-28 13:33:22.261,1,6.0,0.0,,False,True,Monaco
0 days 01:34:56.489000,LEC,16,0 days 00:01:17.619000,25.0,1.0,,,0 days 00:00:20.203000,0 days 00:00:36.650000,0 days 00:00:20.766000,0 days 01:33:59.113000,0 days 01:34:35.763000,0 days 01:34:56.529000,204.0,187.0,258.0,282.0,False,HARD,25.0,True,Ferrari,0 days 01:33:38.870000,2023-05-28 13:34:39.847,1,6.0,0.0,,False,True,Monaco
0 days 01:36:14.368000,LEC,16,0 days 00:01:17.879000,26.0,1.0,,,0 days 00:00:20.255000,0 days 00:00:36.647000,0 days 00:00:20.977000,0 days 01:35:16.784000,0 days 01:35:53.431000,0 days 01:36:14.408000,203.0,189.0,258.0,281.0,False,HARD,26.0,True,Ferrari,0 days 01:34:56.489000,2023-05-28 13:35:57.466,1,6.0,0.0,,False,True,Monaco
0 days 01:37:31.970000,LEC,16,0 days 00:01:17.602000,27.0,1.0,,,0 days 00:00:20.250000,0 days 00:00:36.616000,0 days 00:00:20.736000,0 days 01:36:34.658000,0 days 01:37:11.274000,0 days 01:37:32.010000,204.0,188.0,258.0,281.0,False,HARD,27.0,True,Ferrari,0 days 01:36:14.368000,2023-05-28 13:37:15.345,1,6.0,0.0,,False,True,Monaco
0 days 01:38:49.450000,LEC,16,0 days 00:01:17.480000,28.0,1.0,,,0 days 00:00:20.110000,0 days 00:00:36.671000,0 days 00:00:20.699000,0 days 01:37:52.120000,0 days 01:38:28.791000,0 days 01:38:49.490000,205.0,187.0,258.0,281.0,True,HARD,28.0,True,Ferrari,0 days 01:37:31.970000,2023-05-28 13:38:32.947,1,6.0,0.0,,False,True,Monaco
0 days 01:40:06.515000,LEC,16,0 days 00:01:17.065000,29.0,1.0,,,0 days 00:00:20.112000,0 days 00:00:36.372000,0 days 00:00:20.581000,0 days 01:39:09.602000,0 days 01:39:45.974000,0 days 01:40:06.555000,206.0,187.0,259.0,281.0,True,HARD,29.0,True,Ferrari,0 days 01:38:49.450000,2023-05-28 13:39:50.427,1,6.0,0.0,,False,True,Monaco
0 days 01:41:24.074000,LEC,16,0 days 00:01:17.559000,30.0,1.0,,,0 days 00:00:20.209000,0 days 00:00:36.701000,0 days 00:00:20.649000,0 days 01:40:26.764000,0 days 01:41:03.465000,0 days 01:41:24.114000,202.0,187.0,258.0,282.0,False,HARD,30.0,True,Ferrari,0 days 01:40:06.515000,2023-05-28 13:41:07.492,1,6.0,0.0,,False,True,Monaco
0 days 01:42:41.950000,LEC,16,0 days 00:01:17.876000,31.0,1.0,,,0 days 00:00:20.191000,0 days 00:00:36.768000,0 days 00:00:20.917000,0 days 01:41:44.305000,0 days 01:42:21.073000,0 days 01:42:41.990000,204.0,185.0,257.0,282.0,False,HARD,31.0,True,Ferrari,0 days 01:41:24.074000,2023-05-28 13:42:25.051,1,5.0,0.0,,False,True,Monaco
0 days 01:43:59.232000,LEC,16,0 days 00:01:17.282000,32.0,1.0,,,0 days 00:00:20.010000,0 days 00:00:36.608000,0 days 00:00:20.664000,0 days 01:43:02,0 days 01:43:38.608000,0 days 01:43:59.272000,207.0,187.0,257.0,281.0,False,HARD,32.0,True,Ferrari,0 days 01:42:41.950000,2023-05-28 13:43:42.927,1,4.0,0.0,,False,True,Monaco
0 days 01:45:16.395000,LEC,16,0 days 00:01:17.163000,33.0,1.0,,,0 days 00:00:20.029000,0 days 00:00:36.436000,0 days 00:00:20.698000,0 days 01:44:19.301000,0 days 01:44:55.737000,0 days 01:45:16.435000,208.0,187.0,256.0,280.0,False,HARD,33.0,True,Ferrari,0 days 01:43:59.232000,2023-05-28 13:45:00.209,1,3.0,0.0,,False,True,Monaco
0 days 01:46:33.856000,LEC,16,0 days 00:01:17.461000,34.0,1.0,,,0 days 00:00:20.144000,0 days 00:00:36.637000,0 days 00:00:20.680000,0 days 01:45:36.579000,0 days 01:46:13.216000,0 days 01:46:33.896000,206.0,188.0,257.0,278.0,False,HARD,34.0,True,Ferrari,0 days 01:45:16.395000,2023-05-28 13:46:17.372,1,3.0,0.0,,False,True,Monaco
0 days 01:47:51.323000,LEC,16,0 days 00:01:17.467000,35.0,1.0,,,0 days 00:00:20.164000,0 days 00:00:36.632000,0 days 00:00:20.671000,0 days 01:46:54.060000,0 days 01:47:30.692000,0 days 01:47:51.363000,206.0,188.0,257.0,279.0,False,HARD,35.0,True,Ferrari,0 days 01:46:33.856000,2023-05-28 13:47:34.833,1,3.0,0.0,,False,True,Monaco
0 days 01:49:08.814000,LEC,16,0 days 00:01:17.491000,36.0,1.0,,,0 days 00:00:20.148000,0 days 00:00:36.768000,0 days 00:00:20.575000,0 days 01:48:11.511000,0 days 01:48:48.279000,0 days 01:49:08.854000,206.0,190.0,258.0,279.0,False,HARD,36.0,True,Ferrari,0 days 01:47:51.323000,2023-05-28 13:48:52.300,1,3.0,0.0,,False,True,Monaco
0 days 01:50:26.175000,LEC,16,0 days 00:01:17.361000,37.0,1.0,,,0 days 00:00:20.098000,0 days 00:00:36.616000,0 days 00:00:20.647000,0 days 01:49:28.952000,0 days 01:50:05.568000,0 days 01:50:26.215000,205.0,190.0,258.0,280.0,False,HARD,37.0,True,Ferrari,0 days 01:49:08.814000,2023-05-28 13:50:09.791,1,3.0,0.0,,False,True,Monaco
0 days 01:51:43.658000,LEC,16,0 days 00:01:17.483000,38.0,1.0,,,0 days 00:00:20.139000,0 days 00:00:36.694000,0 days 00:00:20.650000,0 days 01:50:46.354000,0 days 01:51:23.048000,0 days 01:51:43.698000,206.0,189.0,258.0,280.0,False,HARD,38.0,True,Ferrari,0 days 01:50:26.175000,2023-05-28 13:51:27.152,1,3.0,0.0,,False,True,Monaco
0 days 01:53:00.871000,LEC,16,0 days 00:01:17.213000,39.0,1.0,,,0 days 00:00:19.959000,0 days 00:00:36.609000,0 days 00:00:20.645000,0 days 01:52:03.657000,0 days 01:52:40.266000,0 days 01:53:00.911000,209.0,186.0,258.0,281.0,False,HARD,39.0,True,Ferrari,0 days 01:51:43.658000,2023-05-28 13:52:44.635,1,3.0,0.0,,False,True,Monaco
0 days 01:54:18.108000,LEC,16,0 days 00:01:17.237000,40.0,1.0,,,0 days 00:00:20.014000,0 days 00:00:36.580000,0 days 00:00:20.643000,0 days 01:53:20.925000,0 days 01:53:57.505000,0 days 01:54:18.148000,207.0,190.0,258.0,281.0,False,HARD,40.0,True,Ferrari,0 days 01:53:00.871000,2023-05-28 13:54:01.848,1,3.0,0.0,,False,True,Monaco
0 days 01:55:36.436000,LEC,16,0 days 00:01:18.328000,41.0,1.0,,,0 days 00:00:20.091000,0 days 00:00:37.450000,0 days 00:00:20.787000,0 days 01:54:38.239000,0 days 01:55:15.689000,0 days 01:55:36.476000,206.0,186.0,258.0,282.0,False,HARD,41.0,True,Ferrari,0 days 01:54:18.108000,2023-05-28 13:55:19.085,1,3.0,0.0,,False,True,Monaco
0 days 01:56:54.237000,LEC,16,0 days 00:01:17.801000,42.0,1.0,,,0 days 00:00:20.132000,0 days 00:00:36.958000,0 days 00:00:20.711000,0 days 01:55:56.608000,0 days 01:56:33.566000,0 days 01:56:54.277000,206.0,186.0,258.0,282.0,False,HARD,42.0,True,Ferrari,0 days 01:55:36.436000,2023-05-28 13:56:37.413,1,3.0,0.0,,False,True,Monaco
0 days 01:58:12.688000,LEC,16,0 days 00:01:18.451000,43.0,1.0,,,0 days 00:00:20.364000,0 days 00:00:37.083000,0 days 00:00:21.004000,0 days 01:57:14.641000,0 days 01:57:51.724000,0 days 01:58:12.728000,202.0,181.0,258.0,282.0,False,HARD,43.0,True,Ferrari,0 days 01:56:54.237000,2023-05-28 13:57:55.214,1,3.0,0.0,,False,True,Monaco
0 days 01:59:48.130000,LEC,16,0 days 00:01:35.442000,44.0,1.0,,0 days 01:59:24.702000,0 days 00:00:20.431000,0 days 00:00:37.230000,0 days 00:00:37.781000,0 days 01:58:33.159000,0 days 01:59:10.389000,0 days 01:59:48.170000,202.0,183.0,,281.0,False,HARD,44.0,True,Ferrari,0 days 01:58:12.688000,2023-05-28 13:59:13.665,1,8.0,0.0,,False,False,Monaco
0 days 02:01:07.693000,LEC,16,0 days 00:01:19.563000,45.0,2.0,0 days 01:59:48.889000,,0 days 00:00:23.019000,0 days 00:00:36.229000,0 days 00:00:20.315000,0 days 02:00:11.189000,0 days 02:00:47.418000,0 days 02:01:07.733000,204.0,189.0,259.0,280.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:59:48.130000,2023-05-28 14:00:49.107,1,8.0,0.0,,False,False,Monaco
0 days 02:02:23.466000,LEC,16,0 days 00:01:15.773000,46.0,2.0,,,0 days 00:00:19.996000,0 days 00:00:35.718000,0 days 00:00:20.059000,0 days 02:01:27.729000,0 days 02:02:03.447000,0 days 02:02:23.506000,208.0,192.0,258.0,280.0,True,MEDIUM,2.0,True,Ferrari,0 days 02:01:07.693000,2023-05-28 14:02:08.670,1,8.0,0.0,,False,True,Monaco
0 days 02:03:39.824000,LEC,16,0 days 00:01:16.358000,47.0,2.0,,,0 days 00:00:19.764000,0 days 00:00:36.023000,0 days 00:00:20.571000,0 days 02:02:43.270000,0 days 02:03:19.293000,0 days 02:03:39.864000,209.0,184.0,259.0,281.0,False,MEDIUM,3.0,True,Ferrari,0 days 02:02:23.466000,2023-05-28 14:03:24.443,1,8.0,0.0,,False,True,Monaco
0 days 02:04:56.795000,LEC,16,0 days 00:01:16.971000,48.0,2.0,,,0 days 00:00:20.258000,0 days 00:00:36.215000,0 days 00:00:20.498000,0 days 02:04:00.122000,0 days 02:04:36.337000,0 days 02:04:56.835000,202.0,190.0,258.0,281.0,False,MEDIUM,4.0,True,Ferrari,0 days 02:03:39.824000,2023-05-28 14:04:40.801,1,7.0,0.0,,False,True,Monaco
0 days 02:06:13.078000,LEC,16,0 days 00:01:16.283000,49.0,2.0,,,0 days 00:00:19.849000,0 days 00:00:36.039000,0 days 00:00:20.395000,0 days 02:05:16.684000,0 days 02:05:52.723000,0 days 02:06:13.118000,207.0,189.0,259.0,282.0,False,MEDIUM,5.0,True,Ferrari,0 days 02:04:56.795000,2023-05-28 14:05:57.772,1,7.0,0.0,,False,True,Monaco
0 days 02:07:29.034000,LEC,16,0 days 00:01:15.956000,50.0,2.0,,,0 days 00:00:19.730000,0 days 00:00:35.934000,0 days 00:00:20.292000,0 days 02:06:32.848000,0 days 02:07:08.782000,0 days 02:07:29.074000,206.0,192.0,259.0,283.0,False,MEDIUM,6.0,True,Ferrari,0 days 02:06:13.078000,2023-05-28 14:07:14.055,1,7.0,0.0,,False,True,Monaco
